province,date_death_report,deaths,cumulative_deaths
Nova Scotia,12/10/2020,0,65
Nova Scotia,13/10/2020,0,65
Nova Scotia,14/10/2020,0,65
Nova Scotia,15/10/2020,0,65
Nova Scotia,16/10/2020,0,65
Nova Scotia,17/10/2020,0,65
Nova Scotia,18/10/2020,0,65
Nova Scotia,19/10/2020,0,65
Nova Scotia,20/10/2020,0,65
Nova Scotia,21/10/2020,0,65
Nova Scotia,22/10/2020,0,65
Nova Scotia,23/10/2020,0,65
Nova Scotia,24/10/2020,0,65
Nova Scotia,25/10/2020,0,65
Nova Scotia,26/10/2020,0,65
Nova Scotia,27/10/2020,0,65
Nova Scotia,28/10/2020,0,65
Nova Scotia,29/10/2020,0,65
Nova Scotia,30/10/2020,0,65
Nova Scotia,31/10/2020,0,65
Nova Scotia,01/11/2020,0,65
Nova Scotia,02/11/2020,0,65
Nova Scotia,03/11/2020,0,65
Nova Scotia,04/11/2020,0,65
Nova Scotia,05/11/2020,0,65
Nova Scotia,06/11/2020,0,65
Nova Scotia,07/11/2020,0,65
Nova Scotia,08/11/2020,0,65
Nova Scotia,09/11/2020,0,65
Nova Scotia,10/11/2020,0,65
Nova Scotia,11/11/2020,0,65
Nova Scotia,12/11/2020,0,65
Nova Scotia,13/11/2020,0,65
Nova Scotia,14/11/2020,0,65
Nova Scotia,15/11/2020,0,65
Nova Scotia,16/11/2020,0,65
Nova Scotia,17/11/2020,0,65
Nova Scotia,18/11/2020,0,65
Nova Scotia,19/11/2020,0,65
Nova Scotia,20/11/2020,0,65
Nova Scotia,21/11/2020,0,65
Nova Scotia,22/11/2020,0,65
Nova Scotia,23/11/2020,0,65
Nova Scotia,24/11/2020,0,65
Nova Scotia,25/11/2020,0,65
Nova Scotia,26/11/2020,0,65
Nova Scotia,27/11/2020,0,65
Nova Scotia,28/11/2020,0,65
Nova Scotia,29/11/2020,0,65
Nova Scotia,30/11/2020,0,65
Nova Scotia,01/12/2020,0,65
Nova Scotia,02/12/2020,0,65
Nova Scotia,03/12/2020,0,65
Nova Scotia,04/12/2020,0,65
Nova Scotia,05/12/2020,0,65
Nova Scotia,06/12/2020,0,65
Nova Scotia,07/12/2020,0,65
Nova Scotia,08/12/2020,0,65
Nova Scotia,09/12/2020,0,65
Nova Scotia,10/12/2020,0,65
Nova Scotia,11/12/2020,0,65
Nova Scotia,12/12/2020,0,65
Nova Scotia,13/12/2020,0,65
Nova Scotia,14/12/2020,0,65
Nova Scotia,15/12/2020,0,65
Nova Scotia,16/12/2020,0,65
Nova Scotia,17/12/2020,0,65
Nova Scotia,18/12/2020,0,65
Nova Scotia,19/12/2020,0,65
Nova Scotia,20/12/2020,0,65
Nova Scotia,21/12/2020,0,65
Nova Scotia,22/12/2020,0,65
Nova Scotia,23/12/2020,0,65
Nova Scotia,24/12/2020,0,65
Nova Scotia,25/12/2020,0,65
Nova Scotia,26/12/2020,0,65
Nova Scotia,27/12/2020,0,65
Nova Scotia,28/12/2020,0,65
Nova Scotia,29/12/2020,0,65
Nova Scotia,30/12/2020,0,65
Nova Scotia,31/12/2020,0,65
Nova Scotia,01/01/2021,0,65
Nova Scotia,02/01/2021,0,65
Nova Scotia,03/01/2021,0,65
Nova Scotia,04/01/2021,0,65
Nova Scotia,05/01/2021,0,65
Nova Scotia,06/01/2021,0,65
Nova Scotia,07/01/2021,0,65
Nova Scotia,08/01/2021,0,65
Nova Scotia,09/01/2021,0,65
Nova Scotia,10/01/2021,0,65
Nova Scotia,11/01/2021,0,65
Nova Scotia,12/01/2021,0,65
Nova Scotia,13/01/2021,0,65
Nova Scotia,14/01/2021,0,65
Nova Scotia,15/01/2021,0,65
Nova Scotia,16/01/2021,0,65
Nova Scotia,17/01/2021,0,65
Nova Scotia,18/01/2021,0,65
Nova Scotia,19/01/2021,0,65
Nova Scotia,20/01/2021,0,65
Nova Scotia,21/01/2021,0,65
Nova Scotia,22/01/2021,0,65
Nova Scotia,23/01/2021,0,65
Nova Scotia,24/01/2021,0,65
Nova Scotia,25/01/2021,0,65
Nova Scotia,26/01/2021,0,65
Nova Scotia,27/01/2021,0,65
Nova Scotia,28/01/2021,0,65
Nova Scotia,29/01/2021,0,65
Nova Scotia,30/01/2021,0,65
Nova Scotia,31/01/2021,0,65
Nova Scotia,01/02/2021,0,65
Nova Scotia,02/02/2021,0,65
Nova Scotia,03/02/2021,0,65
Nova Scotia,04/02/2021,0,65
Nova Scotia,05/02/2021,0,65
Nova Scotia,06/02/2021,0,65
Nova Scotia,07/02/2021,0,65
Nova Scotia,08/02/2021,0,65
Nova Scotia,09/02/2021,0,65
Nova Scotia,10/02/2021,0,65
Nova Scotia,11/02/2021,0,65
Nova Scotia,12/02/2021,0,65
Nova Scotia,13/02/2021,0,65
Nova Scotia,14/02/2021,0,65
Nova Scotia,15/02/2021,0,65
Nova Scotia,16/02/2021,0,65
Nova Scotia,17/02/2021,0,65
Nova Scotia,18/02/2021,0,65
Nova Scotia,19/02/2021,0,65
Nova Scotia,20/02/2021,0,65
Nova Scotia,21/02/2021,0,65
Nova Scotia,22/02/2021,0,65
Nova Scotia,23/02/2021,0,65
Nova Scotia,24/02/2021,0,65
Nova Scotia,25/02/2021,0,65
Nova Scotia,26/02/2021,0,65
Nova Scotia,27/02/2021,0,65
Nova Scotia,28/02/2021,0,65
Nova Scotia,01/03/2021,0,65
Nova Scotia,02/03/2021,0,65
Nova Scotia,03/03/2021,0,65
Nova Scotia,04/03/2021,0,65
Nova Scotia,05/03/2021,0,65
Nova Scotia,06/03/2021,0,65
Nova Scotia,07/03/2021,0,65
Nova Scotia,08/03/2021,0,65
Nova Scotia,09/03/2021,0,65
Nova Scotia,10/03/2021,0,65
Nova Scotia,11/03/2021,0,65
Nova Scotia,12/03/2021,0,65
Nova Scotia,13/03/2021,0,65
Nova Scotia,14/03/2021,0,65
Nova Scotia,15/03/2021,0,65
Nova Scotia,16/03/2021,0,65
Nova Scotia,17/03/2021,0,65
Nova Scotia,18/03/2021,1,66
Nova Scotia,19/03/2021,0,66
Nova Scotia,20/03/2021,0,66
Nova Scotia,21/03/2021,0,66
Nova Scotia,22/03/2021,0,66
Nova Scotia,23/03/2021,0,66
Nova Scotia,24/03/2021,0,66
Nova Scotia,25/03/2021,0,66
Nova Scotia,26/03/2021,0,66
Nova Scotia,27/03/2021,0,66
Nova Scotia,28/03/2021,0,66
Nova Scotia,29/03/2021,0,66
Nova Scotia,30/03/2021,0,66
Nova Scotia,31/03/2021,0,66
Nova Scotia,01/04/2021,0,66
Nova Scotia,02/04/2021,0,66
Nova Scotia,03/04/2021,0,66
Nova Scotia,04/04/2021,0,66
Nova Scotia,05/04/2021,0,66
Nova Scotia,06/04/2021,0,66
Nova Scotia,07/04/2021,0,66
Nova Scotia,08/04/2021,0,66
Nova Scotia,09/04/2021,0,66
Nova Scotia,10/04/2021,0,66
Nova Scotia,11/04/2021,0,66
Nova Scotia,12/04/2021,0,66
Nova Scotia,13/04/2021,0,66
Nova Scotia,14/04/2021,0,66
Nova Scotia,15/04/2021,0,66
Nova Scotia,16/04/2021,1,67
Nova Scotia,17/04/2021,0,67
Nova Scotia,18/04/2021,0,67
Nova Scotia,19/04/2021,0,67
Nova Scotia,20/04/2021,0,67
Nova Scotia,21/04/2021,0,67
Nunavut,08/03/2020,0,0
Nunavut,09/03/2020,0,0
Nunavut,10/03/2020,0,0
Nunavut,11/03/2020,0,0
Nunavut,12/03/2020,0,0
Nunavut,13/03/2020,0,0
Nunavut,14/03/2020,0,0
Nunavut,15/03/2020,0,0
Nunavut,16/03/2020,0,0
Nunavut,17/03/2020,0,0
Nunavut,18/03/2020,0,0
Nunavut,19/03/2020,0,0
Nunavut,20/03/2020,0,0
Nunavut,21/03/2020,0,0
Nunavut,22/03/2020,0,0
Nunavut,23/03/2020,0,0
Nunavut,24/03/2020,0,0
Nunavut,25/03/2020,0,0
Nunavut,26/03/2020,0,0
Nunavut,27/03/2020,0,0
Nunavut,28/03/2020,0,0
Nunavut,29/03/2020,0,0
Nunavut,30/03/2020,0,0
Nunavut,31/03/2020,0,0
Nunavut,01/04/2020,0,0
Nunavut,02/04/2020,0,0
Nunavut,03/04/2020,0,0
Nunavut,04/04/2020,0,0
Nunavut,05/04/2020,0,0
Nunavut,06/04/2020,0,0
Nunavut,07/04/2020,0,0
Nunavut,08/04/2020,0,0
Nunavut,09/04/2020,0,0
Nunavut,10/04/2020,0,0
Nunavut,11/04/2020,0,0
Nunavut,12/04/2020,0,0
Nunavut,13/04/2020,0,0
Nunavut,14/04/2020,0,0
Nunavut,15/04/2020,0,0
Nunavut,16/04/2020,0,0
Nunavut,17/04/2020,0,0
Nunavut,18/04/2020,0,0
Nunavut,19/04/2020,0,0
Nunavut,20/04/2020,0,0
Nunavut,21/04/2020,0,0
Nunavut,22/04/2020,0,0
Nunavut,23/04/2020,0,0
Nunavut,24/04/2020,0,0
Nunavut,25/04/2020,0,0
Nunavut,26/04/2020,0,0
Nunavut,27/04/2020,0,0
Nunavut,28/04/2020,0,0
Nunavut,29/04/2020,0,0
Nunavut,30/04/2020,0,0
Nunavut,01/05/2020,0,0
Nunavut,02/05/2020,0,0
Nunavut,03/05/2020,0,0
Nunavut,04/05/2020,0,0
Nunavut,05/05/2020,0,0
Nunavut,06/05/2020,0,0
Nunavut,07/05/2020,0,0
Nunavut,08/05/2020,0,0
Nunavut,09/05/2020,0,0
Nunavut,10/05/2020,0,0
Nunavut,11/05/2020,0,0
Nunavut,12/05/2020,0,0
Nunavut,13/05/2020,0,0
Nunavut,14/05/2020,0,0
Nunavut,15/05/2020,0,0
Nunavut,16/05/2020,0,0
Nunavut,17/05/2020,0,0
Nunavut,18/05/2020,0,0
Nunavut,19/05/2020,0,0
Nunavut,20/05/2020,0,0
Nunavut,21/05/2020,0,0
Nunavut,22/05/2020,0,0
Nunavut,23/05/2020,0,0
Nunavut,24/05/2020,0,0
Nunavut,25/05/2020,0,0
Nunavut,26/05/2020,0,0
Nunavut,27/05/2020,0,0
Nunavut,28/05/2020,0,0
Nunavut,29/05/2020,0,0
Nunavut,30/05/2020,0,0
Nunavut,31/05/2020,0,0
Nunavut,01/06/2020,0,0
Nunavut,02/06/2020,0,0
Nunavut,03/06/2020,0,0
Nunavut,04/06/2020,0,0
Nunavut,05/06/2020,0,0
Nunavut,06/06/2020,0,0
Nunavut,07/06/2020,0,0
Nunavut,08/06/2020,0,0
Nunavut,09/06/2020,0,0
Nunavut,10/06/2020,0,0
Nunavut,11/06/2020,0,0
Nunavut,12/06/2020,0,0
Nunavut,13/06/2020,0,0
Nunavut,14/06/2020,0,0
Nunavut,15/06/2020,0,0
Nunavut,16/06/2020,0,0
Nunavut,17/06/2020,0,0
Nunavut,18/06/2020,0,0
Nunavut,19/06/2020,0,0
Nunavut,20/06/2020,0,0
Nunavut,21/06/2020,0,0
Nunavut,22/06/2020,0,0
Nunavut,23/06/2020,0,0
Nunavut,24/06/2020,0,0
Nunavut,25/06/2020,0,0
Nunavut,26/06/2020,0,0
Nunavut,27/06/2020,0,0
Nunavut,28/06/2020,0,0
Nunavut,29/06/2020,0,0
Nunavut,30/06/2020,0,0
Nunavut,01/07/2020,0,0
Nunavut,02/07/2020,0,0
Nunavut,03/07/2020,0,0
Nunavut,04/07/2020,0,0
Nunavut,05/07/2020,0,0
Nunavut,06/07/2020,0,0
Nunavut,07/07/2020,0,0
Nunavut,08/07/2020,0,0
Nunavut,09/07/2020,0,0
Nunavut,10/07/2020,0,0
Nunavut,11/07/2020,0,0
Nunavut,12/07/2020,0,0
Nunavut,13/07/2020,0,0
Nunavut,14/07/2020,0,0
Nunavut,15/07/2020,0,0
Nunavut,16/07/2020,0,0
Nunavut,17/07/2020,0,0
Nunavut,18/07/2020,0,0
Nunavut,19/07/2020,0,0
Nunavut,20/07/2020,0,0
Nunavut,21/07/2020,0,0
Nunavut,22/07/2020,0,0
Nunavut,23/07/2020,0,0
Nunavut,24/07/2020,0,0
Nunavut,25/07/2020,0,0
Nunavut,26/07/2020,0,0
Nunavut,27/07/2020,0,0
Nunavut,28/07/2020,0,0
Nunavut,29/07/2020,0,0
Nunavut,30/07/2020,0,0
Nunavut,31/07/2020,0,0
Nunavut,01/08/2020,0,0
Nunavut,02/08/2020,0,0
Nunavut,03/08/2020,0,0
Nunavut,04/08/2020,0,0
Nunavut,05/08/2020,0,0
Nunavut,06/08/2020,0,0
Nunavut,07/08/2020,0,0
Nunavut,08/08/2020,0,0
Nunavut,09/08/2020,0,0
Nunavut,10/08/2020,0,0
Nunavut,11/08/2020,0,0
Nunavut,12/08/2020,0,0
Nunavut,13/08/2020,0,0
Nunavut,14/08/2020,0,0
Nunavut,15/08/2020,0,0
Nunavut,16/08/2020,0,0
Nunavut,17/08/2020,0,0
Nunavut,18/08/2020,0,0
Nunavut,19/08/2020,0,0
Nunavut,20/08/2020,0,0
Nunavut,21/08/2020,0,0
Nunavut,22/08/2020,0,0
Nunavut,23/08/2020,0,0
Nunavut,24/08/2020,0,0
Nunavut,25/08/2020,0,0
Nunavut,26/08/2020,0,0
Nunavut,27/08/2020,0,0
Nunavut,28/08/2020,0,0
Nunavut,29/08/2020,0,0
Nunavut,30/08/2020,0,0
Nunavut,31/08/2020,0,0
Nunavut,01/09/2020,0,0
Nunavut,02/09/2020,0,0
Nunavut,03/09/2020,0,0
Nunavut,04/09/2020,0,0
Nunavut,05/09/2020,0,0
Nunavut,06/09/2020,0,0
Nunavut,07/09/2020,0,0
Nunavut,08/09/2020,0,0
Nunavut,09/09/2020,0,0
Nunavut,10/09/2020,0,0
Nunavut,11/09/2020,0,0
Nunavut,12/09/2020,0,0
Nunavut,13/09/2020,0,0
Nunavut,14/09/2020,0,0
Nunavut,15/09/2020,0,0
Nunavut,16/09/2020,0,0
Nunavut,17/09/2020,0,0
Nunavut,18/09/2020,0,0
Nunavut,19/09/2020,0,0
Nunavut,20/09/2020,0,0
Nunavut,21/09/2020,0,0
Nunavut,22/09/2020,0,0
Nunavut,23/09/2020,0,0
Nunavut,24/09/2020,0,0
Nunavut,25/09/2020,0,0
Nunavut,26/09/2020,0,0
Nunavut,27/09/2020,0,0
Nunavut,28/09/2020,0,0
Nunavut,29/09/2020,0,0
Nunavut,30/09/2020,0,0
Nunavut,01/10/2020,0,0
Nunavut,02/10/2020,0,0
Nunavut,03/10/2020,0,0
Nunavut,04/10/2020,0,0
Nunavut,05/10/2020,0,0
Nunavut,06/10/2020,0,0
Nunavut,07/10/2020,0,0
Nunavut,08/10/2020,0,0
Nunavut,09/10/2020,0,0
Nunavut,10/10/2020,0,0
Nunavut,11/10/2020,0,0
Nunavut,12/10/2020,0,0
Nunavut,13/10/2020,0,0
Nunavut,14/10/2020,0,0
Nunavut,15/10/2020,0,0
Nunavut,16/10/2020,0,0
Nunavut,17/10/2020,0,0
Nunavut,18/10/2020,0,0
Nunavut,19/10/2020,0,0
Nunavut,20/10/2020,0,0
Nunavut,21/10/2020,0,0
Nunavut,22/10/2020,0,0
Nunavut,23/10/2020,0,0
Nunavut,24/10/2020,0,0
Nunavut,25/10/2020,0,0
Nunavut,26/10/2020,0,0
Nunavut,27/10/2020,0,0
Nunavut,28/10/2020,0,0
Nunavut,29/10/2020,0,0
Nunavut,30/10/2020,0,0
Nunavut,31/10/2020,0,0
Nunavut,01/11/2020,0,0
Nunavut,02/11/2020,0,0
Nunavut,03/11/2020,0,0
Nunavut,04/11/2020,0,0
Nunavut,05/11/2020,0,0
Nunavut,06/11/2020,0,0
Nunavut,07/11/2020,0,0
Nunavut,08/11/2020,0,0
Nunavut,09/11/2020,0,0
Nunavut,10/11/2020,0,0
Nunavut,11/11/2020,0,0
Nunavut,12/11/2020,0,0
Nunavut,13/11/2020,0,0
Nunavut,14/11/2020,0,0
Nunavut,15/11/2020,0,0
Nunavut,16/11/2020,0,0
Nunavut,17/11/2020,0,0
Nunavut,18/11/2020,0,0
Nunavut,19/11/2020,0,0
Nunavut,20/11/2020,0,0
Nunavut,21/11/2020,0,0
Nunavut,22/11/2020,0,0
Nunavut,23/11/2020,0,0
Nunavut,24/11/2020,0,0
Nunavut,25/11/2020,0,0
Nunavut,26/11/2020,0,0
Nunavut,27/11/2020,0,0
Nunavut,28/11/2020,0,0
Nunavut,29/11/2020,0,0
Nunavut,30/11/2020,0,0
Nunavut,01/12/2020,0,0
Nunavut,02/12/2020,0,0
Nunavut,03/12/2020,0,0
Nunavut,04/12/2020,0,0
Nunavut,05/12/2020,0,0
Nunavut,06/12/2020,0,0
Nunavut,07/12/2020,0,0
Nunavut,08/12/2020,0,0
Nunavut,09/12/2020,0,0
Nunavut,10/12/2020,0,0
Nunavut,11/12/2020,0,0
Nunavut,12/12/2020,0,0
Nunavut,13/12/2020,0,0
Nunavut,14/12/2020,0,0
Nunavut,15/12/2020,0,0
Nunavut,16/12/2020,0,0
Nunavut,17/12/2020,0,0
Nunavut,18/12/2020,0,0
Nunavut,19/12/2020,0,0
Nunavut,20/12/2020,2,2
Nunavut,21/12/2020,0,2
Nunavut,22/12/2020,0,2
Nunavut,23/12/2020,0,2
Nunavut,24/12/2020,0,2
Nunavut,25/12/2020,0,2
Nunavut,26/12/2020,0,2
Nunavut,27/12/2020,0,2
Nunavut,28/12/2020,0,2
Nunavut,29/12/2020,0,2
Nunavut,30/12/2020,0,2
Nunavut,31/12/2020,0,2
Nunavut,01/01/2021,0,2
Nunavut,02/01/2021,0,2
Nunavut,03/01/2021,0,2
Nunavut,04/01/2021,0,2
Nunavut,05/01/2021,0,2
Nunavut,06/01/2021,0,2
Nunavut,07/01/2021,0,2
Nunavut,08/01/2021,0,2
Nunavut,09/01/2021,0,2
Nunavut,10/01/2021,0,2
Nunavut,11/01/2021,0,2
Nunavut,12/01/2021,0,2
Nunavut,13/01/2021,0,2
Nunavut,14/01/2021,0,2
Nunavut,15/01/2021,0,2
Nunavut,16/01/2021,0,2
Nunavut,17/01/2021,0,2
Nunavut,18/01/2021,0,2
Nunavut,19/01/2021,0,2
Nunavut,20/01/2021,0,2
Nunavut,21/01/2021,0,2
Nunavut,22/01/2021,0,2
Nunavut,23/01/2021,0,2
Nunavut,24/01/2021,0,2
Nunavut,25/01/2021,0,2
Nunavut,26/01/2021,0,2
Nunavut,27/01/2021,0,2
Nunavut,28/01/2021,0,2
Nunavut,29/01/2021,0,2
Nunavut,30/01/2021,0,2
Nunavut,31/01/2021,0,2
Nunavut,01/02/2021,0,2
Nunavut,02/02/2021,0,2
Nunavut,03/02/2021,0,2
Nunavut,04/02/2021,0,2
Nunavut,05/02/2021,0,2
Nunavut,06/02/2021,0,2
Nunavut,07/02/2021,0,2
Nunavut,08/02/2021,0,2
Nunavut,09/02/2021,0,2
Nunavut,10/02/2021,0,2
Nunavut,11/02/2021,0,2
Nunavut,12/02/2021,0,2
Nunavut,13/02/2021,0,2
Nunavut,14/02/2021,0,2
Nunavut,15/02/2021,0,2
Nunavut,16/02/2021,0,2
Nunavut,17/02/2021,0,2
Nunavut,18/02/2021,0,2
Nunavut,19/02/2021,0,2
Nunavut,20/02/2021,0,2
Nunavut,21/02/2021,0,2
Nunavut,22/02/2021,0,2
Nunavut,23/02/2021,0,2
Nunavut,24/02/2021,0,2
Nunavut,25/02/2021,0,2
Nunavut,26/02/2021,0,2
Nunavut,27/02/2021,0,2
Nunavut,28/02/2021,0,2
Nunavut,01/03/2021,0,2
Nunavut,02/03/2021,0,2
Nunavut,03/03/2021,0,2
Nunavut,04/03/2021,0,2
Nunavut,05/03/2021,0,2
Nunavut,06/03/2021,0,2
Nunavut,07/03/2021,0,2
Nunavut,08/03/2021,0,2
Nunavut,09/03/2021,0,2
Nunavut,10/03/2021,0,2
Nunavut,11/03/2021,0,2
Nunavut,12/03/2021,0,2
Nunavut,13/03/2021,0,2
Nunavut,14/03/2021,0,2
Nunavut,15/03/2021,0,2
Nunavut,16/03/2021,0,2
Nunavut,17/03/2021,3,5
Nunavut,18/03/2021,0,5
Nunavut,19/03/2021,0,5
Nunavut,20/03/2021,0,5
Nunavut,21/03/2021,0,5
Nunavut,22/03/2021,0,5
Nunavut,23/03/2021,0,5
Nunavut,24/03/2021,0,5
Nunavut,25/03/2021,0,5
Nunavut,26/03/2021,0,5
Nunavut,27/03/2021,0,5
Nunavut,28/03/2021,0,5
Nunavut,29/03/2021,0,5
Nunavut,30/03/2021,0,5
Nunavut,31/03/2021,0,5
Nunavut,01/04/2021,0,5
Nunavut,02/04/2021,0,5
Nunavut,03/04/2021,0,5
Nunavut,04/04/2021,0,5
Nunavut,05/04/2021,0,5
Nunavut,06/04/2021,0,5
Nunavut,07/04/2021,0,5
Nunavut,08/04/2021,0,5
Nunavut,09/04/2021,0,5
Nunavut,10/04/2021,0,5
Nunavut,11/04/2021,0,5
Nunavut,12/04/2021,0,5
Nunavut,13/04/2021,0,5
Nunavut,14/04/2021,0,5
Nunavut,15/04/2021,0,5
Nunavut,16/04/2021,0,5
Nunavut,17/04/2021,0,5
Nunavut,18/04/2021,0,5
Nunavut,19/04/2021,0,5
Nunavut,20/04/2021,0,5
Nunavut,21/04/2021,0,5
Northwest Territories,08/03/2020,0,0
Northwest Territories,09/03/2020,0,0
Northwest Territories,10/03/2020,0,0
Northwest Territories,11/03/2020,0,0
Northwest Territories,12/03/2020,0,0
Northwest Territories,13/03/2020,0,0
Northwest Territories,14/03/2020,0,0
Northwest Territories,15/03/2020,0,0
Northwest Territories,16/03/2020,0,0
Northwest Territories,17/03/2020,0,0
Northwest Territories,18/03/2020,0,0
Northwest Territories,19/03/2020,0,0
Northwest Territories,20/03/2020,0,0
Northwest Territories,21/03/2020,0,0
Northwest Territories,22/03/2020,0,0
Northwest Territories,23/03/2020,0,0
Northwest Territories,24/03/2020,0,0
Northwest Territories,25/03/2020,0,0
Northwest Territories,26/03/2020,0,0
Northwest Territories,27/03/2020,0,0
Northwest Territories,28/03/2020,0,0
Northwest Territories,29/03/2020,0,0
Northwest Territories,30/03/2020,0,0
Northwest Territories,31/03/2020,0,0
Northwest Territories,01/04/2020,0,0
Northwest Territories,02/04/2020,0,0
Northwest Territories,03/04/2020,0,0
Northwest Territories,04/04/2020,0,0
Northwest Territories,05/04/2020,0,0
Northwest Territories,06/04/2020,0,0
Northwest Territories,07/04/2020,0,0
Northwest Territories,08/04/2020,0,0
Northwest Territories,09/04/2020,0,0
Northwest Territories,10/04/2020,0,0
Northwest Territories,11/04/2020,0,0
Northwest Territories,12/04/2020,0,0
Northwest Territories,13/04/2020,0,0
Northwest Territories,14/04/2020,0,0
Northwest Territories,15/04/2020,0,0
Northwest Territories,16/04/2020,0,0
Northwest Territories,17/04/2020,0,0
Northwest Territories,18/04/2020,0,0
Northwest Territories,19/04/2020,0,0
Northwest Territories,20/04/2020,0,0
Northwest Territories,21/04/2020,0,0
Northwest Territories,22/04/2020,0,0
Northwest Territories,23/04/2020,0,0
Northwest Territories,24/04/2020,0,0
Northwest Territories,25/04/2020,0,0
Northwest Territories,26/04/2020,0,0
Northwest Territories,27/04/2020,0,0
Northwest Territories,28/04/2020,0,0
Northwest Territories,29/04/2020,0,0
Northwest Territories,30/04/2020,0,0
Northwest Territories,01/05/2020,0,0
Northwest Territories,02/05/2020,0,0
Northwest Territories,03/05/2020,0,0
Northwest Territories,04/05/2020,0,0
Northwest Territories,05/05/2020,0,0
Northwest Territories,06/05/2020,0,0
Northwest Territories,07/05/2020,0,0
Northwest Territories,08/05/2020,0,0
Northwest Territories,09/05/2020,0,0
Northwest Territories,10/05/2020,0,0
Northwest Territories,11/05/2020,0,0
Northwest Territories,12/05/2020,0,0
Northwest Territories,13/05/2020,0,0
Northwest Territories,14/05/2020,0,0
Northwest Territories,15/05/2020,0,0
Northwest Territories,16/05/2020,0,0
Northwest Territories,17/05/2020,0,0
Northwest Territories,18/05/2020,0,0
Northwest Territories,19/05/2020,0,0
Northwest Territories,20/05/2020,0,0
Northwest Territories,21/05/2020,0,0
Northwest Territories,22/05/2020,0,0
Northwest Territories,23/05/2020,0,0
Northwest Territories,24/05/2020,0,0
Northwest Territories,25/05/2020,0,0
Northwest Territories,26/05/2020,0,0
Northwest Territories,27/05/2020,0,0
Northwest Territories,28/05/2020,0,0
Northwest Territories,29/05/2020,0,0
Northwest Territories,30/05/2020,0,0
Northwest Territories,31/05/2020,0,0
Northwest Territories,01/06/2020,0,0
Northwest Territories,02/06/2020,0,0
Northwest Territories,03/06/2020,0,0
Northwest Territories,04/06/2020,0,0
Northwest Territories,05/06/2020,0,0
Northwest Territories,06/06/2020,0,0
Northwest Territories,07/06/2020,0,0
Northwest Territories,08/06/2020,0,0
Northwest Territories,09/06/2020,0,0
Northwest Territories,10/06/2020,0,0
Northwest Territories,11/06/2020,0,0
Northwest Territories,12/06/2020,0,0
Northwest Territories,13/06/2020,0,0
Northwest Territories,14/06/2020,0,0
Northwest Territories,15/06/2020,0,0
Northwest Territories,16/06/2020,0,0
Northwest Territories,17/06/2020,0,0
Northwest Territories,18/06/2020,0,0
Northwest Territories,19/06/2020,0,0
Northwest Territories,20/06/2020,0,0
Northwest Territories,21/06/2020,0,0
Northwest Territories,22/06/2020,0,0
Northwest Territories,23/06/2020,0,0
Northwest Territories,24/06/2020,0,0
Northwest Territories,25/06/2020,0,0
Northwest Territories,26/06/2020,0,0
Northwest Territories,27/06/2020,0,0
Northwest Territories,28/06/2020,0,0
Northwest Territories,29/06/2020,0,0
Northwest Territories,30/06/2020,0,0
Northwest Territories,01/07/2020,0,0
Northwest Territories,02/07/2020,0,0
Northwest Territories,03/07/2020,0,0
Northwest Territories,04/07/2020,0,0
Northwest Territories,05/07/2020,0,0
Northwest Territories,06/07/2020,0,0
Northwest Territories,07/07/2020,0,0
Northwest Territories,08/07/2020,0,0
Northwest Territories,09/07/2020,0,0
Northwest Territories,10/07/2020,0,0
Northwest Territories,11/07/2020,0,0
Northwest Territories,12/07/2020,0,0
Northwest Territories,13/07/2020,0,0
Northwest Territories,14/07/2020,0,0
Northwest Territories,15/07/2020,0,0
Northwest Territories,16/07/2020,0,0
Northwest Territories,17/07/2020,0,0
Northwest Territories,18/07/2020,0,0
Northwest Territories,19/07/2020,0,0
Northwest Territories,20/07/2020,0,0
Northwest Territories,21/07/2020,0,0
Northwest Territories,22/07/2020,0,0
Northwest Territories,23/07/2020,0,0
Northwest Territories,24/07/2020,0,0
Northwest Territories,25/07/2020,0,0
Northwest Territories,26/07/2020,0,0
Northwest Territories,27/07/2020,0,0
Northwest Territories,28/07/2020,0,0
Northwest Territories,29/07/2020,0,0
Northwest Territories,30/07/2020,0,0
Northwest Territories,31/07/2020,0,0
Northwest Territories,01/08/2020,0,0
Northwest Territories,02/08/2020,0,0
Northwest Territories,03/08/2020,0,0
Northwest Territories,04/08/2020,0,0
Northwest Territories,05/08/2020,0,0
Northwest Territories,06/08/2020,0,0
Northwest Territories,07/08/2020,0,0
Northwest Territories,08/08/2020,0,0
Northwest Territories,09/08/2020,0,0
Northwest Territories,10/08/2020,0,0
Northwest Territories,11/08/2020,0,0
Northwest Territories,12/08/2020,0,0
Northwest Territories,13/08/2020,0,0
Northwest Territories,14/08/2020,0,0
Northwest Territories,15/08/2020,0,0
Northwest Territories,16/08/2020,0,0
Northwest Territories,17/08/2020,0,0
Northwest Territories,18/08/2020,0,0
Northwest Territories,19/08/2020,0,0
Northwest Territories,20/08/2020,0,0
Northwest Territories,21/08/2020,0,0
Northwest Territories,22/08/2020,0,0
Northwest Territories,23/08/2020,0,0
Northwest Territories,24/08/2020,0,0
Northwest Territories,25/08/2020,0,0
Northwest Territories,26/08/2020,0,0
Northwest Territories,27/08/2020,0,0
Northwest Territories,28/08/2020,0,0
Northwest Territories,29/08/2020,0,0
Northwest Territories,30/08/2020,0,0
